시설번호,시설유형코드,시군구명,시군구코드,소재지지번주소,위도,경도,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할기관명,데이터기준일자
강촌161호,1,춘천시,42110,강원도 춘천시 남산면 광판리 591-67,37.7320529,127.7048458,강촌안전센터,Y,Y,2000,0.9,3,100,춘천소방서,2021-11-19
강촌162호,1,춘천시,42110,강원도 춘천시 신동면 의암리 158,37.8236568,127.6789461,강촌안전센터,Y,Y,2000,0.6,6,100,춘천소방서,2021-11-19
강촌163호,1,춘천시,42110,강원도 춘천시 남산면 수동리 553,37.763168,127.649599,강촌안전센터,N,Y,2000,1.2,6,100,춘천소방서,2021-11-19
강촌164호,1,춘천시,42110,강원도 춘천시 남산면 수동리 583,37.76408712,127.6524368,강촌안전센터,N,Y,2000,1.2,5,100,춘천소방서,2021-11-19
강촌165호,1,춘천시,42110,강원도 춘천시 신동면 혈동리 152,37.77471244,127.6959697,강촌안전센터,Y,Y,2000,0.9,5,100,춘천소방서,2021-11-19
강촌166호,1,춘천시,42110,강원도 춘천시 신동면 혈동리 113-7,37.7715334,127.7000236,강촌안전센터,Y,Y,2000,1,6,100,춘천소방서,2021-11-19
강촌167호,1,춘천시,42110,강원도 춘천시 신동면 혈동리 689,37.77036523,127.701009,강촌안전센터,Y,Y,2000,0.9,6,100,춘천소방서,2021-11-19
대룡001호,1,춘천시,42110,강원도 춘천시 석사동 339,37.85941732,127.7486049,대룡안전센터,Y,Y,2000,0.4,4.7,100,춘천소방서,2021-11-19
대룡002호,1,춘천시,42110,강원도 춘천시 석사동 683,37.85664712,127.7456673,대룡안전센터,N,Y,2000,0.3,4.8,100,춘천소방서,2021-11-19
대룡003호,1,춘천시,42110,강원도 춘천시 석사동 산75-2,37.84488452,127.7539816,대룡안전센터,Y,Y,2000,1,4.2,100,춘천소방서,2021-11-19
대룡004호,1,춘천시,42110,강원도 춘천시 석사동 292-1,37.8557869,127.7492525,대룡안전센터,Y,Y,2000,1.2,5,100,춘천소방서,2021-11-19
대룡005호,1,춘천시,42110,강원도 춘천시 석사동 167,37.8472753,127.7550195,대룡안전센터,Y,Y,2000,0.7,4.6,100,춘천소방서,2021-11-19
대룡006호,1,춘천시,42110,강원도 춘천시 석사동 310-13,37.8570787,127.7466116,대룡안전센터,Y,Y,2000,0.8,4.3,100,춘천소방서,2021-11-19
대룡007호,1,춘천시,42110,강원도 춘천시 석사동 308-3,37.8581405,127.7459488,대룡안전센터,N,Y,2000,1,3,100,춘천소방서,2021-11-19
대룡008호,1,춘천시,42110,강원도 춘천시 석사동 431-2,37.8600474,127.744408,대룡안전센터,Y,Y,2000,0.3,5,100,춘천소방서,2021-11-19
대룡009호,1,춘천시,42110,강원도 춘천시 석사동 495-10,37.8592105,127.7449884,대룡안전센터,N,Y,2000,1,4.5,100,춘천소방서,2021-11-19
대룡010호,1,춘천시,42110,강원도 춘천시 석사동 674-8,37.8584515,127.7439249,대룡안전센터,Y,Y,2000,1.1,4.3,100,춘천소방서,2021-11-19
대룡011호,1,춘천시,42110,강원도 춘천시 석사동 672-6,37.858496,127.7436861,대룡안전센터,N,Y,2000,1.1,4.3,100,춘천소방서,2021-11-19
대룡012호,1,춘천시,42110,강원도 춘천시 석사동 661-7,37.8569565,127.7442369,대룡안전센터,N,N,2000,1.5,4.2,100,춘천소방서,2021-11-19
대룡013호,1,춘천시,42110,강원도 춘천시 석사동 433-1,37.8601818,127.7441281,대룡안전센터,N,Y,2000,1.2,5,100,춘천소방서,2021-11-19
대룡014호,1,춘천시,42110,강원도 춘천시 석사동 650,37.8605814,127.7413945,대룡안전센터,Y,Y,2000,1.1,5,100,춘천소방서,2021-11-19
대룡015호,1,춘천시,42110,강원도 춘천시 동산면 원창리 182,37.8155688,127.7780923,대룡안전센터,Y,Y,2017,0.9,6,100,춘천소방서,2021-11-19
대룡016호,1,춘천시,42110,강원도 춘천시 석사동 710-13,37.8609971,127.7379027,대룡안전센터,N,Y,2000,0.8,3,100,춘천소방서,2021-11-19
대룡017호,1,춘천시,42110,강원도 춘천시 석사동 694,37.8623468,127.7372802,대룡안전센터,Y,Y,2000,0.7,3,100,춘천소방서,2021-11-19
대룡018호,1,춘천시,42110,강원도 춘천시 석사동 777-6,37.8614558,127.7457215,대룡안전센터,N,Y,2000,0.8,3,100,춘천소방서,2021-11-19
대룡019호,1,춘천시,42110,강원도 춘천시 석사동 772-5,37.8622251,127.7473424,대룡안전센터,Y,Y,2000,0.7,4,100,춘천소방서,2021-11-19
대룡020호,1,춘천시,42110,강원도 춘천시 석사동 771-5,37.86210995,127.7482538,대룡안전센터,Y,Y,2000,0.7,4,100,춘천소방서,2021-11-19
대룡021호,1,춘천시,42110,강원도 춘천시 석사동 765-16,37.8627157,127.7492176,대룡안전센터,Y,Y,1998,0.7,4,100,춘천소방서,2021-11-19
대룡022호,1,춘천시,42110,강원도 춘천시 석사동 762-3,37.8627203,127.7514144,대룡안전센터,Y,Y,2005,0.7,4.5,100,춘천소방서,2021-11-19
대룡023호,1,춘천시,42110,강원도 춘천시 석사동 760-10,37.8617141,127.7528084,대룡안전센터,N,Y,2001,0.8,3,100,춘천소방서,2021-11-19
대룡024호,1,춘천시,42110,강원도 춘천시 석사동 214,37.851283,127.7498359,대룡안전센터,Y,Y,1999,0.7,4,100,춘천소방서,2021-11-19
대룡025호,1,춘천시,42110,강원도 춘천시 석사동 748-10,37.8643158,127.7517126,대룡안전센터,Y,Y,2000,0.7,4,100,춘천소방서,2021-11-19
대룡026호,1,춘천시,42110,강원도 춘천시 석사동 745-6,37.8649579,127.7528356,대룡안전센터,Y,Y,2000,0.7,4,100,춘천소방서,2021-11-19
대룡027호,1,춘천시,42110,강원도 춘천시 석사동 723,37.86636438,127.7552186,대룡안전센터,Y,Y,2000,0.7,4,100,춘천소방서,2021-11-19
대룡028호,1,춘천시,42110,강원도 춘천시 석사동 727-4,37.86764593,127.7547501,대룡안전센터,Y,Y,2000,0.7,3,100,춘천소방서,2021-11-19
대룡029호,1,춘천시,42110,강원도 춘천시 석사동 722-2,37.8671601,127.7568638,대룡안전센터,N,Y,2000,0.8,3,100,춘천소방서,2021-11-19
대룡030호,1,춘천시,42110,강원도 춘천시 석사동 721-2,37.86879312,127.7577183,대룡안전센터,Y,N,2000,1,4.2,100,춘천소방서,2021-11-19
대룡031호,1,춘천시,42110,강원도 춘천시 석사동 727-2,37.86904353,127.7550337,대룡안전센터,Y,Y,2000,1,2.9,100,춘천소방서,2021-11-19
대룡032호,1,춘천시,42110,강원도 춘천시 석사동 727-6,37.86903301,127.7540877,대룡안전센터,Y,Y,2000,0.5,3.2,100,춘천소방서,2021-11-19
대룡033호,1,춘천시,42110,강원도 춘천시 석사동 722-2,37.8671601,127.7568638,대룡안전센터,N,Y,2000,0.5,3,100,춘천소방서,2021-11-19
대룡034호,1,춘천시,42110,강원도 춘천시 석사동 727-5,37.86791253,127.7529758,대룡안전센터,Y,Y,2000,1,3.5,100,춘천소방서,2021-11-19
대룡035호,1,춘천시,42110,강원도 춘천시 석사동 728-6,37.86728771,127.7532181,대룡안전센터,N,Y,2000,1,3,100,춘천소방서,2021-11-19
대룡036호,1,춘천시,42110,강원도 춘천시 석사동 724-8,37.8667817,127.7546026,대룡안전센터,Y,Y,2000,0.8,3,100,춘천소방서,2021-11-19
대룡037호,1,춘천시,42110,강원도 춘천시 석사동 734-11,37.8658861,127.752901,대룡안전센터,N,Y,2000,1,3,100,춘천소방서,2021-11-19
대룡038호,1,춘천시,42110,강원도 춘천시 석사동 737-12,37.8667395,127.7517059,대룡안전센터,N,Y,2000,1,3.9,100,춘천소방서,2021-11-19
대룡039호,1,춘천시,42110,강원도 춘천시 석사동 724-12,37.8669267,127.7550226,대룡안전센터,N,Y,2000,0.8,3,100,춘천소방서,2021-11-19
대룡040호,1,춘천시,42110,강원도 춘천시 석사동 750-8,37.8653847,127.7501519,대룡안전센터,N,Y,2000,1,3.4,100,춘천소방서,2021-11-19
대룡041호,1,춘천시,42110,강원도 춘천시 석사동 766-12,37.8636363,127.7499305,대룡안전센터,N,Y,2000,1,3,100,춘천소방서,2021-11-19
대룡042호,1,춘천시,42110,강원도 춘천시 퇴계동 395-23,37.8635358,127.7329057,대룡안전센터,Y,Y,2000,1.3,3,100,춘천소방서,2021-11-19
대룡043호,1,춘천시,42110,강원도 춘천시 퇴계동 1041,37.8616848,127.7310468,대룡안전센터,Y,Y,2000,1,4,100,춘천소방서,2021-11-19
대룡044호,1,춘천시,42110,강원도 춘천시 동내면 거두리 859-7,37.85727318,127.7522361,대룡안전센터,N,Y,2000,1,4,100,춘천소방서,2021-11-19
대룡045호,1,춘천시,42110,강원도 춘천시 퇴계동 156-17,37.8521873,127.734909,대룡안전센터,Y,Y,2000,0.3,6,100,춘천소방서,2021-11-19
대룡046호,1,춘천시,42110,강원도 춘천시 퇴계동 430,37.85941007,127.7306989,대룡안전센터,N,Y,2000,5.5,3.8,100,춘천소방서,2021-11-19
대룡047호,1,춘천시,42110,강원도 춘천시 신동면 정족리 426,37.83182436,127.7361222,대룡안전센터,N,Y,2000,0.9,4.2,100,춘천소방서,2021-11-19
대룡048호,1,춘천시,42110,강원도 춘천시 신동면 정족리 383,37.83150538,127.7346138,대룡안전센터,N,Y,2000,0.4,4.2,100,춘천소방서,2021-11-19
대룡049호,1,춘천시,42110,강원도 춘천시 퇴계동 884-2,37.8598459,127.7230545,대룡안전센터,N,Y,2000,0.9,2.8,100,춘천소방서,2021-11-19
대룡050호,1,춘천시,42110,강원도 춘천시 동산면 원창리 516,37.7828573,127.7761088,대룡안전센터,Y,Y,2019,1.1,4.5,100,춘천소방서,2021-11-19
대룡051호,1,춘천시,42110,강원도 춘천시 동산면 원창리 95-5,37.80283172,127.775095,대룡안전센터,Y,Y,2017,0.8,7,100,춘천소방서,2021-11-19
대룡052호,1,춘천시,42110,강원도 춘천시 퇴계동 891-2,37.8593883,127.7239079,대룡안전센터,N,Y,2000,0.4,4.5,100,춘천소방서,2021-11-19
대룡053호,1,춘천시,42110,강원도 춘천시 동산면 원창리 산264,37.78409899,127.7778504,대룡안전센터,Y,Y,2019,0.3,4.5,100,춘천소방서,2021-11-19
대룡054호,1,춘천시,42110,강원도 춘천시 퇴계동 910-7,37.8599607,127.725918,대룡안전센터,N,Y,2000,0.7,4,100,춘천소방서,2021-11-19
대룡055호,1,춘천시,42110,강원도 춘천시 동산면 원창리 827,37.78921622,127.7637154,대룡안전센터,Y,Y,2017,0.8,7,100,춘천소방서,2021-11-19
대룡056호,1,춘천시,42110,강원도 춘천시 퇴계동 916-3,37.85787124,127.7268763,대룡안전센터,Y,Y,2000,1.3,5.5,100,춘천소방서,2021-11-19
대룡057호,1,춘천시,42110,강원도 춘천시 퇴계동 896-6,37.8599286,127.7276115,대룡안전센터,N,Y,2000,0.5,3,100,춘천소방서,2021-11-19
대룡058호,1,춘천시,42110,강원도 춘천시 퇴계동 894-2,37.8607491,127.7278471,대룡안전센터,N,Y,2000,0.8,2.5,100,춘천소방서,2021-11-19
대룡059호,1,춘천시,42110,강원도 춘천시 석사동 838-6,37.853566,127.7472387,대룡안전센터,N,Y,2000,1.4,3,100,춘천소방서,2021-11-19
대룡060호,1,춘천시,42110,강원도 춘천시 석사동 830-3,37.8544477,127.7466238,대룡안전센터,Y,Y,2000,0.5,4.5,100,춘천소방서,2021-11-19
대룡061호,1,춘천시,42110,강원도 춘천시 석사동 822-2,37.85539338,127.7450421,대룡안전센터,N,Y,2000,1.3,4.5,100,춘천소방서,2021-11-19
대룡062호,1,춘천시,42110,강원도 춘천시 석사동 818-4,37.8562973,127.7436028,대룡안전센터,N,Y,2000,1,4,100,춘천소방서,2021-11-19
대룡063호,1,춘천시,42110,강원도 춘천시 석사동 813,37.85549795,127.7407075,대룡안전센터,Y,Y,2000,1.5,4.2,100,춘천소방서,2021-11-19
대룡064호,1,춘천시,42110,강원도 춘천시 석사동 799-3,37.8569553,127.7396222,대룡안전센터,Y,Y,2000,1.4,6.5,100,춘천소방서,2021-11-19
대룡065호,1,춘천시,42110,강원도 춘천시 퇴계동 983-1,37.8581757,127.7374335,대룡안전센터,Y,Y,2000,0.9,5.5,100,춘천소방서,2021-11-19
대룡066호,1,춘천시,42110,강원도 춘천시 퇴계동 954-3,37.8606607,127.7365415,대룡안전센터,Y,Y,2000,1.3,4.5,100,춘천소방서,2021-11-19
대룡067호,1,춘천시,42110,강원도 춘천시 퇴계동 964-6,37.8595864,127.735602,대룡안전센터,Y,Y,2000,0.9,4.3,100,춘천소방서,2021-11-19
대룡068호,1,춘천시,42110,강원도 춘천시 퇴계동 979-1,37.8588624,127.7341727,대룡안전센터,N,N,2000,0.9,4.2,100,춘천소방서,2021-11-19
대룡069호,1,춘천시,42110,강원도 춘천시 석사동 866,37.85367972,127.7384337,대룡안전센터,Y,Y,2000,0.6,2.5,100,춘천소방서,2021-11-19
대룡070호,1,춘천시,42110,강원도 춘천시 동내면 학곡리 7-2,37.8386068,127.7635351,대룡안전센터,Y,Y,2000,1,4,100,춘천소방서,2021-11-19
대룡071호,1,춘천시,42110,강원도 춘천시 석사동 822,37.8555442,127.7446149,대룡안전센터,N,Y,2000,2.3,4.5,100,춘천소방서,2021-11-19
대룡072호,1,춘천시,42110,강원도 춘천시 석사동 893,37.85071957,127.746712,대룡안전센터,Y,Y,2000,0.3,3,100,춘천소방서,2021-11-19
대룡073호,1,춘천시,42110,강원도 춘천시 동내면 거두리 665-3,37.86194755,127.7574853,대룡안전센터,Y,Y,2000,0.8,3.2,100,춘천소방서,2021-11-19
대룡074호,1,춘천시,42110,강원도 춘천시 석사동 884,37.85186206,127.7481495,대룡안전센터,Y,Y,2021,0.2,5,100,춘천소방서,2021-11-19
대룡075호,1,춘천시,42110,강원도 춘천시 석사동 913-10,37.8498338,127.7505339,대룡안전센터,Y,Y,2000,1.2,2.5,100,춘천소방서,2021-11-19
대룡076호,1,춘천시,42110,강원도 춘천시 석사동 966-3,37.848065,127.7535395,대룡안전센터,Y,Y,2000,0.3,5,100,춘천소방서,2021-11-19
대룡077호,1,춘천시,42110,강원도 춘천시 동내면 거두리 849-3,37.85772241,127.7537351,대룡안전센터,Y,Y,2000,0.8,3.5,100,춘천소방서,2021-11-19
대룡078호,1,춘천시,42110,강원도 춘천시 동내면 거두리 548-1,37.8616367,127.7635025,대룡안전센터,Y,Y,2000,0.6,4.3,100,춘천소방서,2021-11-19
대룡079호,1,춘천시,42110,강원도 춘천시 동내면 고은리 201-1,37.84579449,127.7837374,대룡안전센터,N,Y,2000,0.7,5,100,춘천소방서,2021-11-19
대룡080호,1,춘천시,42110,강원도 춘천시 동내면 신촌리 341-36,37.84816157,127.7673565,대룡안전센터,N,Y,2000,0.3,3.3,100,춘천소방서,2021-11-19
대룡081호,1,춘천시,42110,강원도 춘천시 동내면 학곡리 293-5,37.83515526,127.7616036,대룡안전센터,Y,N,2000,0.7,4.2,100,춘천소방서,2021-11-19
대룡082호,1,춘천시,42110,강원도 춘천시 동내면 학곡리 293-51,37.8351082,127.7622284,대룡안전센터,Y,Y,2000,0.4,5,100,춘천소방서,2021-11-19
대룡083호,1,춘천시,42110,강원도 춘천시 동내면 학곡리 293-60,37.8350997,127.7624784,대룡안전센터,Y,Y,2000,0.3,4.5,100,춘천소방서,2021-11-19
대룡084호,1,춘천시,42110,강원도 춘천시 동내면 사암리 1250-1,37.84108382,127.7653335,대룡안전센터,Y,Y,2000,0.1,4.5,100,춘천소방서,2021-11-19
대룡085호,1,춘천시,42110,강원도 춘천시 동내면 학곡리 265-8,37.8329416,127.7601791,대룡안전센터,Y,Y,2000,0.9,4,100,춘천소방서,2021-11-19
대룡086호,1,춘천시,42110,강원도 춘천시 동내면 신촌리 583-7,37.8473235,127.7609166,대룡안전센터,Y,Y,2000,0.3,4.3,100,춘천소방서,2021-11-19
대룡087호,1,춘천시,42110,강원도 춘천시 동내면 학곡리 351-6,37.83681717,127.7592578,대룡안전센터,Y,Y,2000,0.3,6.5,100,춘천소방서,2021-11-19
대룡088호,1,춘천시,42110,강원도 춘천시 동내면 신촌리 50,37.85509977,127.7852207,대룡안전센터,Y,Y,2000,1.2,4,100,춘천소방서,2021-11-19
대룡089호,1,춘천시,42110,강원도 춘천시 신동면 정족리 677,37.84333658,127.7328197,대룡안전센터,Y,Y,2000,0.9,6,100,춘천소방서,2021-11-19
대룡090호,1,춘천시,42110,강원도 춘천시 신동면 증리 425-3,37.81517169,127.7164405,대룡안전센터,Y,Y,2000,1.1,6.5,100,춘천소방서,2021-11-19
대룡091호,1,춘천시,42110,강원도 춘천시 퇴계동 862-3,37.84565272,127.7357487,대룡안전센터,Y,Y,2000,0.7,3.8,100,춘천소방서,2021-11-19
대룡092호,1,춘천시,42110,강원도 춘천시 퇴계동 865-3,37.84357909,127.7376982,대룡안전센터,Y,Y,2000,0.8,3,100,춘천소방서,2021-11-19
대룡093호,1,춘천시,42110,강원도 춘천시 퇴계동 866,37.84313902,127.7389429,대룡안전센터,Y,Y,2000,0.9,2.5,100,춘천소방서,2021-11-19
대룡094호,1,춘천시,42110,강원도 춘천시 퇴계동 858-2,37.84530662,127.7428022,대룡안전센터,Y,Y,2000,1,4.2,100,춘천소방서,2021-11-19
대룡095호,1,춘천시,42110,강원도 춘천시 퇴계동 860,37.84454385,127.740649,대룡안전센터,Y,Y,2000,1.2,3,100,춘천소방서,2021-11-19
대룡096호,1,춘천시,42110,강원도 춘천시 퇴계동 861-10,37.84616595,127.7380574,대룡안전센터,Y,Y,2000,1.1,3,100,춘천소방서,2021-11-19
대룡097호,1,춘천시,42110,강원도 춘천시 퇴계동 863,37.8475571,127.7353382,대룡안전센터,Y,Y,2000,1.1,3,100,춘천소방서,2021-11-19
대룡098호,1,춘천시,42110,강원도 춘천시 동내면 신촌리 384-5,37.847372,127.7626095,대룡안전센터,Y,Y,2000,0.3,4,100,춘천소방서,2021-11-19
대룡099호,1,춘천시,42110,강원도 춘천시 동내면 신촌리 586-1,37.84822647,127.76057,대룡안전센터,Y,Y,2000,1,4,100,춘천소방서,2021-11-19
대룡100호,1,춘천시,42110,강원도 춘천시 동내면 고은리 323,37.8412625,127.7761496,대룡안전센터,Y,Y,2017,1,5.5,100,춘천소방서,2021-11-19
대룡101호,1,춘천시,42110,강원도 춘천시 신동면 증리 197-1,37.8082115,127.7095853,대룡안전센터,Y,Y,2018,0.8,4,100,춘천소방서,2021-11-19
대룡102호,1,춘천시,42110,강원도 춘천시 동내면 신촌리 365-2,37.84574271,127.7626283,대룡안전센터,Y,Y,2014,0.4,4,100,춘천소방서,2021-11-19
대룡103호,1,춘천시,42110,강원도 춘천시 동내면 학곡리 359-14,37.8376556,127.7610467,대룡안전센터,N,Y,2014,0.5,4,100,춘천소방서,2021-11-19
대룡104호,1,춘천시,42110,강원도 춘천시 동내면 사암리 758-3,37.8351624,127.7713851,대룡안전센터,Y,Y,2019,0.7,4,100,춘천소방서,2021-11-19
대룡105호,1,춘천시,42110,강원도 춘천시 퇴계동 882-6,37.8607309,127.7239036,대룡안전센터,Y,Y,2014,1.3,4.5,100,춘천소방서,2021-11-19
대룡106호,1,춘천시,42110,강원도 춘천시 퇴계동 645-7,37.8633619,127.7277807,대룡안전센터,Y,Y,2014,0.8,4,100,춘천소방서,2021-11-19
대룡107호,1,춘천시,42110,강원도 춘천시 퇴계동 636,37.86408985,127.7257326,대룡안전센터,N,Y,2014,0.7,4,100,춘천소방서,2021-11-19
대룡108호,1,춘천시,42110,강원도 춘천시 퇴계동 1147,37.8650902,127.7281273,대룡안전센터,N,Y,2014,0.8,3,100,춘천소방서,2021-11-19
대룡109호,1,춘천시,42110,강원도 춘천시 석사동 880-1,37.8521353,127.7444502,대룡안전센터,Y,N,2014,1,4.2,100,춘천소방서,2021-11-19
대룡110호,1,춘천시,42110,강원도 춘천시 석사동 888-1,37.8519576,127.7450837,대룡안전센터,N,Y,2014,1.1,5,100,춘천소방서,2021-11-19
